Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA20,EMA50,SMA200,RSI,BB_middle,BB_std,BB_upper,BB_lower,TR,ATR
2024-12-02 00:00:00-05:00,352.3800048828125,360.0,351.1499938964844,357.0899963378906,77986500,0.0,0.0,322.34951747906996,286.8629749789989,,52.526908186845354,323.625,31.525037299090826,386.67507459818165,260.57492540181835,14.839996337890625,18.129281180245535
2024-12-03 00:00:00-05:00,351.79998779296875,355.69000244140625,348.20001220703125,351.4200134277344,58267200,0.0,0.0,325.1181361408475,289.39462354561596,,59.21255034667942,329.0540008544922,25.69005183936061,380.43410453321343,277.67389717577095,8.889984130859375,16.85785130092076
2024-12-04 00:00:00-05:00,353.0,358.1000061035156,348.6000061035156,357.92999267578125,50810900,0.0,0.0,328.24307485846026,292.08228508013224,,60.71512417482493,334.3785003662109,18.893720426670406,372.1659412195517,296.5910595128701,9.5,15.957850864955358
2024-12-05 00:00:00-05:00,359.8699951171875,375.42999267578125,359.5,369.489990234375,81403600,0.0,0.0,332.1713525133093,295.1178813606908,,73.95450066320812,338.42649993896487,17.145639881290485,372.71777970154585,304.1352201763839,17.5,15.788565499441964
2024-12-06 00:00:00-05:00,377.4200134277344,389.489990234375,370.79998779296875,389.2200012207031,81455800,0.0,0.0,337.60455715210867,298.80816057088737,,75.9666606202176,343.04199981689453,17.793833791110256,378.629667399115,307.45433223467404,20.0,16.11285182407924
2024-12-09 00:00:00-05:00,397.6099853515625,404.79998779296875,378.010009765625,389.7900085449219,96359200,0.0,0.0,342.5746001419004,302.37607617771226,,72.30233888267456,346.47050018310546,19.854569009900136,386.1796382029057,306.7613621633052,26.78997802734375,16.038565499441965
2024-12-10 00:00:00-05:00,392.67999267578125,409.7300109863281,390.8500061035156,400.989990234375,97563600,0.0,0.0,348.137970626898,306.2432884936598,,73.22410682064236,349.0199996948242,23.305514111580845,395.6310279179859,302.40897147166254,19.94000244140625,16.417851039341517
2024-12-11 00:00:00-05:00,409.70001220703125,424.8800048828125,402.3800048828125,424.7699890136719,104287600,0.0,0.0,355.436258092305,310.89139439640536,,79.93489725372493,353.83399963378906,28.259027860890477,410.35205535557003,297.3159439120081,23.8900146484375,17.24570792061942
2024-12-12 00:00:00-05:00,424.8399963378906,429.29998779296875,415.0,418.1000061035156,87752200,0.0,0.0,361.4042340933727,315.0956536790372,,77.53370740670852,358.2270004272461,31.08591968095939,420.39883978916487,296.0551610653273,14.29998779296875,17.359279087611608
2024-12-13 00:00:00-05:00,420.0,436.29998779296875,415.7099914550781,436.2300109863281,89000200,0.0,0.0,368.5304985593684,319.8460206322643,,78.3262454842987,364.47950134277346,33.599441575677986,431.67838449412943,297.2806181914175,20.589996337890625,17.127851213727677
2024-12-16 00:00:00-05:00,441.0899963378906,463.19000244140625,436.1499938964844,463.0199890136719,114083800,0.0,0.0,377.5294976502545,325.46068605898614,,88.76084970914071,371.59450073242186,38.547575896847825,448.6896525261175,294.4993489387262,27.040008544921875,17.364281790597097
2024-12-17 00:00:00-05:00,475.8999938964844,483.989990234375,457.510009765625,479.8599853515625,131223000,0.0,0.0,387.27525838371236,331.515560541048,,90.01075073216194,378.65050048828124,44.64989549796162,467.9502914842045,289.35070949235796,26.47998046875,18.44856698172433
2024-12-18 00:00:00-05:00,466.5,488.5400085449219,427.010009765625,440.1300048828125,149340800,0.0,0.0,392.30904376457903,335.7749505152348,,75.36665003488056,383.35700073242185,45.968697346586325,475.29439542559453,291.4196060392492,61.529998779296875,21.703567504882812
2024-12-19 00:00:00-05:00,451.8800048828125,456.3599853515625,420.0199890136719,436.1700134277344,118566100,0.0,0.0,396.4862789705938,339.7120118059211,,72.40854414524134,388.0640014648437,46.332594915640705,480.7291912961251,295.39881163356233,36.339996337890625,23.40213884626116
2024-12-20 00:00:00-05:00,425.510009765625,447.0799865722656,417.6400146484375,421.05999755859375,132216200,0.0,0.0,398.8266331218319,342.90212889426124,,65.50788596763405,392.13500061035154,45.421922749453444,482.9788461092584,301.29115511144465,29.439971923828125,24.444994245256698
2024-12-23 00:00:00-05:00,431.0,434.510009765625,415.4100036621094,430.6000061035156,72698100,0.0,0.0,401.852668643897,346.34126133383984,,68.84161848367734,396.03700103759763,45.194744625341556,486.4264902882808,305.6475117869145,19.100006103515625,25.174281529017858
2024-12-24 00:00:00-05:00,435.8999938964844,462.7799987792969,435.1400146484375,462.2799987792969,59551800,0.0,0.0,407.60765246631604,350.8878784885637,,72.17476930228491,402.221501159668,45.38243890530891,492.9863789702858,311.4566233490502,32.17999267578125,26.794281005859375
2024-12-26 00:00:00-05:00,465.1600036621094,465.3299865722656,451.0199890136719,454.1300048828125,76366400,0.0,0.0,412.03835269645856,354.93658932755386,,68.25082696760646,408.01650085449216,44.16457914723697,496.3456591489661,319.68734256001824,14.30999755859375,26.566423688616073
2024-12-27 00:00:00-05:00,449.5199890136719,450.0,426.5,431.6600036621094,82666800,0.0,0.0,413.90708135985386,357.94535067400705,,59.04441530244565,412.95500030517576,40.708813045991235,494.37262639715823,331.5373742131933,27.6300048828125,27.111424037388392
2024-12-30 00:00:00-05:00,419.3999938964844,427.0,415.75,417.4100036621094,64941000,0.0,0.0,414.24069300768775,360.27729785001105,,55.56182103592152,416.56750030517577,37.45145917523583,491.47041865564745,341.6645819547041,15.910003662109375,26.334283011300222
2024-12-31 00:00:00-05:00,423.7900085449219,427.92999267578125,402.5400085449219,403.8399963378906,76825100,0.0,0.0,413.25015046770704,361.9856389671828,,50.56847780843158,418.9050003051758,34.91701579368432,488.73903189254446,349.07096871780715,25.389984130859375,26.723567417689733
2025-01-02 00:00:00-05:00,390.1000061035156,392.7300109863281,373.0400085449219,379.2799987792969,109710700,0.0,0.0,410.0148979259537,362.6638491558932,,40.95446429351641,420.2979995727539,32.55915280780636,485.4163051883666,355.1796939571412,30.79998779296875,27.217136928013392
2025-01-03 00:00:00-05:00,381.4800109863281,411.8800048828125,379.45001220703125,410.44000244140625,95423300,0.0,0.0,410.0553840702825,364.53742379454076,,48.612016300374215,422.92350006103516,29.210143305420775,481.3437866718767,364.5032134501936,32.600006103515625,28.524281093052455
2025-01-06 00:00:00-05:00,423.20001220703125,426.42999267578125,401.70001220703125,411.04998779296875,85516500,0.0,0.0,410.15010823434784,366.36144591212616,,45.12808067638927,425.00149993896486,26.567585728984398,478.13667139693365,371.86632848099606,24.72998046875,28.819994245256698
2025-01-07 00:00:00-05:00,405.8299865722656,414.3299865722656,390.0,394.3599853515625,75699500,0.0,0.0,408.64628700741594,367.45942785092757,,36.17509462084621,425.2584991455078,26.225902635325134,477.71030441615807,372.80669387485756,24.329986572265625,28.626421247209823
2025-01-08 00:00:00-05:00,392.95001220703125,402.5,387.3999938964844,394.94000244140625,73038800,0.0,0.0,407.34092657255786,368.53709744271106,,31.703011332507998,425.51599884033203,25.882358050437205,477.28071494120644,373.7512827394576,15.100006103515625,27.813565935407365
2025-01-10 00:00:00-05:00,391.3999938964844,399.2799987792969,377.2900085449219,394.739990234375,62287300,0.0,0.0,406.1408373974928,369.5646618659136,,38.21222465549839,425.20349884033203,26.229470357379213,477.6624395550905,372.7445581255736,21.989990234375,24.98927961077009
2025-01-13 00:00:00-05:00,383.2099914550781,403.7900085449219,380.07000732421875,403.30999755859375,67580500,0.0,0.0,405.87123360331196,370.88800836366573,,41.66581912835909,424.1304992675781,26.683158590830796,477.4968164492397,370.7641820859165,23.720001220703125,24.08785138811384
2025-01-14 00:00:00-05:00,414.3399963378906,422.6400146484375,394.5400085449219,396.3599853515625,84565000,0.0,0.0,404.9654004364787,371.88690942201464,,43.46491512794998,423.04349822998046,27.375585805342915,477.7946698406663,368.2923266192946,28.100006103515625,23.992139543805802
2025-01-15 00:00:00-05:00,409.8999938964844,429.79998779296875,405.6600036621094,428.2200012207031,81375500,0.0,0.0,407.18012432069054,374.0960502768652,,49.436818662368495,422.6429977416992,27.230725020061172,477.1044477818216,368.18154770157685,33.44000244140625,25.016424996512278
2025-01-16 00:00:00-05:00,423.489990234375,424.0,409.1300048828125,413.82000732421875,68335200,0.0,0.0,407.81249413055036,375.6538525140163,,37.51160216614664,420.18299865722656,25.562356310818274,471.3077112788631,369.05828603559,19.089996337890625,24.081425258091517
2025-01-17 00:00:00-05:00,421.5,439.739990234375,419.75,426.5,94991400,0.0,0.0,409.59225659430746,377.64781908209414,,43.042055379515304,417.51499938964844,21.461648176120654,460.43829574188976,374.5917030374071,25.91998291015625,24.910709926060267
2025-01-21 00:00:00-05:00,432.6400146484375,433.20001220703125,406.30999755859375,424.07000732421875,87320900,0.0,0.0,410.9710899971562,379.46829705237354,,47.87407018511417,416.7119995117188,20.863059756627276,458.43811902497333,374.9858799984642,26.8900146484375,24.857853480747767
2025-01-22 00:00:00-05:00,416.80999755859375,428.0,414.5899963378906,415.1099853515625,60963300,0.0,0.0,411.36527050709964,380.8660103190084,,49.33609932920196,415.6589981079102,20.354559673382422,456.36811745467503,374.9498787611453,13.410003662109375,24.67928205217634
2025-01-23 00:00:00-05:00,416.05999755859375,420.7300109863281,408.95001220703125,412.3800048828125,50690600,0.0,0.0,411.46191187621514,382.1018532430792,,52.6296362492668,415.2249984741211,20.32585568640903,455.87670984693915,374.57328710130304,11.779998779296875,23.707140241350448
2025-01-24 00:00:00-05:00,414.45001220703125,418.8800048828125,405.7799987792969,406.5799865722656,56427100,0.0,0.0,410.9969666091724,383.06178004030215,,59.50423935359366,414.0239974975586,20.077697868891086,454.17939323534074,373.8686017597764,13.100006103515625,22.442855834960938
2025-01-27 00:00:00-05:00,394.79998779296875,406.69000244140625,389.0,397.1499938964844,58125500,0.0,0.0,409.6782073032021,383.6142590150544,,44.548361793278225,410.76749725341796,16.863475860099733,444.4944489736174,377.0405455332185,17.69000244140625,21.377855573381698
2025-01-28 00:00:00-05:00,396.9100036621094,400.5899963378906,386.5,398.0899963378906,48910700,0.0,0.0,408.5745681636486,384.18193498849894,,44.69809161610994,407.9654968261719,13.623793770395935,435.21308436696376,380.71790928538,14.089996337890625,20.61785670689174
2025-01-29 00:00:00-05:00,395.2099914550781,398.5899963378906,384.4800109863281,389.1000061035156,68033600,0.0,0.0,406.71984796744545,384.37480052242114,,47.70346797534398,405.8374969482422,13.039326737677387,431.91615042359695,379.7588434728874,14.1099853515625,19.88785661969866
2025-01-30 00:00:00-05:00,410.7799987792969,412.5,384.4100036621094,400.2799987792969,98092900,0.0,0.0,406.1065289971456,384.9985337873967,,52.133949506004114,404.9809967041016,12.799563756047412,430.5801242161964,379.3818691920068,28.089996337890625,20.81571306501116
2025-01-31 00:00:00-05:00,401.5299987792969,419.989990234375,401.3399963378906,404.6000061035156,83568200,0.0,0.0,405.96305062632365,385.76721897626413,,53.81461400724498,405.0189971923828,12.797125922843557,430.6132490380699,379.4247453466957,19.709991455078125,20.652856009347097
2025-02-03 00:00:00-05:00,386.67999267578125,389.1700134277344,374.3599853515625,383.67999267578125,93732100,0.0,0.0,403.8408546310339,385.6853669644805,,43.0680128682897,405.238996887207,12.361764656334518,429.96252619987604,380.515467574538,30.240020751953125,21.11857169015067
2025-02-04 00:00:00-05:00,382.6300048828125,394.0,381.3999938964844,392.2099914550781,57072200,0.0,0.0,402.73315337618095,385.9412345915628,,48.550676291380285,404.32749633789064,12.627328637149569,429.58215361218976,379.0728390635915,12.600006103515625,20.011428833007812
2025-02-05 00:00:00-05:00,387.510009765625,388.3900146484375,375.5299987792969,378.1700134277344,57223300,0.0,0.0,400.3938067144241,385.63648082043227,,30.035900462279926,402.6834976196289,13.79264969547485,430.2687970105786,375.09819822867917,16.67999267578125,18.814285278320312
2025-02-06 00:00:00-05:00,373.0299987792969,375.3999938964844,363.17999267578125,374.32000732421875,77918200,0.0,0.0,397.91058772488077,385.192697546071,,32.79616541805099,401.6814987182617,15.095543462460977,431.87258564318364,371.4904117933398,14.990020751953125,18.521429879324778
2025-02-07 00:00:00-05:00,370.19000244140625,380.54998779296875,360.3399963378906,361.6199951171875,70298300,0.0,0.0,394.45434080986234,384.2682778429775,,21.747082065754455,400.01549835205077,17.522314150275033,435.06012665260084,364.9708700515007,20.209991455078125,18.113573346819198
2025-02-10 00:00:00-05:00,356.2099914550781,362.70001220703125,350.510009765625,350.7300109863281,77514900,0.0,0.0,390.2901189219067,382.9530516917364,,20.254705927930686,397.81499938964845,20.695769636054546,439.2065386617575,356.4234601175394,12.19000244140625,17.063572474888392
2025-02-11 00:00:00-05:00,345.79998779296875,349.3699951171875,325.1000061035156,328.5,118543400,0.0,0.0,384.4053456912489,380.8176378999036,,18.286344527955265,394.0744995117187,25.78507328762792,445.64464608697455,342.5043529364629,25.6300048828125,17.936429704938615
2025-02-12 00:00:00-05:00,329.94000244140625,346.3999938964844,329.1199951171875,336.510009765625,105382700,0.0,0.0,379.8438851269038,379.0800838554221,,23.253195383482606,391.0820007324219,28.80229901262512,448.68659875767213,333.4774027071716,17.899993896484375,18.373572213309153
2025-02-13 00:00:00-05:00,345.0,358.69000244140625,342.8500061035156,355.94000244140625,89441500,0.0,0.0,377.5673248711421,378.1726296823235,,33.71285638932628,387.468000793457,28.429400267923207,444.3268013293034,330.6092002576106,22.17999267578125,19.022142682756698
2025-02-14 00:00:00-05:00,360.6199951171875,362.0,347.5,355.8399963378906,68277300,0.0,0.0,375.4980554870229,377.29684013940454,,35.86532670284865,384.5690002441406,28.556687414986136,441.6823750741129,327.45562541416837,14.5,18.794285365513392
2025-02-18 00:00:00-05:00,355.010009765625,359.1000061035156,350.0199890136719,354.1099853515625,51631700,0.0,0.0,373.4610964265029,376.38755171635194,,35.032668470330435,380.9494995117187,27.531542353499006,436.0125842187167,325.88641480472074,9.08001708984375,18.436429704938615
2025-02-19 00:00:00-05:00,354.0,367.3399963378906,353.6700134277344,360.55999755859375,67094400,0.0,0.0,372.23242034384486,375.76686331800846,,40.11635907077612,377.7739990234375,25.91119265547613,429.59638433438977,325.95161371248525,13.66998291015625,18.405000959123885
2025-02-20 00:00:00-05:00,361.510009765625,362.29998779296875,348.0,354.3999938964844,45965400,0.0,0.0,370.53409401552483,374.92894687010556,,33.53903931852274,374.7384994506836,24.841064558097628,424.42062856687886,325.05637033448835,14.29998779296875,17.420000348772323
2025-02-21 00:00:00-05:00,353.44000244140625,354.9800109863281,334.4200134277344,337.79998779296875,74058600,0.0,0.0,367.41656008956716,373.47290925923744,,27.974149823875962,371.0094985961914,24.488400093928437,419.9862987840483,322.0326984083345,20.55999755859375,17.48071507045201
2025-02-24 00:00:00-05:00,338.1400146484375,342.3999938964844,324.70001220703125,330.5299987792969,76052300,0.0,0.0,363.9035542504938,371.78887355414173,,30.741363177260027,367.20699920654295,24.57866351388875,416.36432623432046,318.04967217876543,17.699981689453125,16.584997994559153
2025-02-25 00:00:00-05:00,327.0199890136719,328.8900146484375,297.25,302.79998779296875,134228800,0.0,0.0,358.0841669688247,369.08342705370353,,21.559900466005004,362.4894989013672,27.419439231943013,417.32837736525323,307.65062043748117,33.279998779296875,18.062140328543528
2025-02-26 00:00:00-05:00,303.7099914550781,309.0,288.0400085449219,290.79998779296875,100118300,0.0,0.0,351.6761499044575,366.01348825916494,,21.84337908444151,357.12499847412107,30.419108084648386,417.9632146434178,296.2867823048243,20.959991455078125,18.367854527064733
2025-02-27 00:00:00-05:00,291.1600036621094,297.2300109863281,280.8800048828125,281.95001220703125,101748200,0.0,0.0,345.03556536184544,362.71688135515967,,21.161417097768293,351.7674987792969,33.74512985087927,419.2577584810554,284.27723907753835,16.350006103515625,18.464996337890625
2025-02-28 00:00:00-05:00,279.5,293.8800048828125,273.6000061035156,292.9800109863281,115697000,0.0,0.0,340.07789351655805,359.9821021250094,,28.344277078331075,346.4024993896484,34.153510785200424,414.7095209600493,278.09547781924755,20.279998779296875,18.469996861049108
2025-03-03 00:00:00-05:00,300.3399963378906,303.94000244140625,277.29998779296875,284.6499938964844,115551400,0.0,0.0,334.7990459336939,357.02790180232216,,28.809646464369692,340.4049987792969,33.927015749516215,408.2590302783293,272.55096728026444,26.6400146484375,19.502140590122767
2025-03-04 00:00:00-05:00,270.92999267578125,284.3500061035156,261.8399963378906,272.0400085449219,126706600,0.0,0.0,328.8219947538108,353.69504324320843,,30.704038144673333,334.82299957275393,35.576217696257785,405.9754349652695,263.67056418023833,22.80999755859375,19.300711495535715
2025-03-05 00:00:00-05:00,272.9200134277344,279.54998779296875,267.7099914550781,279.1000061035156,94042900,0.0,0.0,324.0865672633065,350.7697476691028,,30.25111756059266,329.1675003051758,34.95844884733142,399.08439799983864,259.25060261051294,11.839996337890625,18.867854527064733
2025-03-06 00:00:00-05:00,272.05999755859375,272.6499938964844,260.0199890136719,263.45001220703125,98451600,0.0,0.0,318.31165725794693,347.345444317649,,17.334186109577004,323.43150024414064,35.89405300839327,395.2196062609272,251.6433942273541,19.08001708984375,18.646427699497767
2025-03-07 00:00:00-05:00,259.32000732421875,266.25,250.72999572753906,262.6700134277344,102369600,0.0,0.0,313.01245308364093,344.0248391847112,,17.25132410890818,317.84900054931643,36.243554676706204,390.3361099027288,245.36189119590404,15.520004272460938,18.71928514753069
2025-03-10 00:00:00-04:00,252.5399932861328,253.3699951171875,220.0,222.14999389648438,189076900,0.0,0.0,304.358885542007,339.24543348713365,,13.555019546319073,310.87550048828126,40.54115238885925,391.95780526599975,229.79319571056277,42.670013427734375,21.118570600237167
2025-03-11 00:00:00-04:00,225.30999755859375,237.05999755859375,217.02000427246094,230.5800018310547,174896400,0.0,0.0,297.33232518858296,334.98404401042467,,14.490221644285796,304.8680000305176,43.14315190270066,391.1543038359189,218.58169622511627,20.039993286132812,21.573571341378347
2025-03-12 00:00:00-04:00,247.22000122070312,251.83999633789062,241.10000610351562,248.08999633789062,142215700,0.0,0.0,292.64257958375515,331.57643429777625,,22.65267267859464,300.8474998474121,44.54877954037743,389.945058928167,211.74994076665723,21.259994506835938,22.070714678083146
2025-03-13 00:00:00-04:00,248.1300048828125,248.2899932861328,232.60000610351562,240.67999267578125,114813500,0.0,0.0,287.6937617829957,328.0118679596588,,23.77686603346288,296.0559989929199,45.651094475272856,387.3581879434656,204.7538100423742,15.689987182617188,21.722856794084823
2025-03-14 00:00:00-04:00,247.30999755859375,251.5800018310547,240.72999572753906,249.97999572753906,100242300,0.0,0.0,284.1019745396188,324.9517945387913,,28.486726092886983,290.75799865722655,44.468767375344974,379.6955334079165,201.8204639065366,10.900009155273438,21.237144470214844
2025-03-17 00:00:00-04:00,245.05999755859375,245.39999389648438,232.8000030517578,238.00999450683594,111900600,0.0,0.0,279.7122621555443,321.542312184597,,31.105280128499558,284.86649856567385,43.17921296845989,371.22492450259364,198.50807262875406,17.17999267578125,20.08714403424944
2025-03-18 00:00:00-04:00,228.16000366210938,230.10000610351562,222.27999877929688,225.30999755859375,111477600,0.0,0.0,274.5310940986919,317.7684959247537,,30.978799722248368,278.4264991760254,41.89415781786914,362.2148148117637,194.63818354028712,15.729995727539062,19.713572910853795
2025-03-19 00:00:00-04:00,231.61000061035156,241.41000366210938,229.1999969482422,235.86000061035156,111993800,0.0,0.0,270.84813281408805,314.55639806928696,,36.7443181095078,272.1914993286133,38.13810051554298,348.4677003596993,195.91529829752733,16.100006103515625,19.695715767996653
2025-03-20 00:00:00-04:00,233.35000610351562,238.0,230.0500030517578,236.25999450683594,99028300,0.0,0.0,267.5540244038736,311.48595087075944,,32.62467505429434,266.28449935913085,33.61606993106276,333.51663922125636,199.05235949700534,7.9499969482421875,18.815001351492747
2025-03-21 00:00:00-04:00,234.99000549316406,249.52000427246094,234.5500030517578,248.7100067138672,132728700,0.0,0.0,265.7593560524444,309.0241491391166,,39.26138858253482,261.83000030517576,29.26135358955492,320.3527074842856,203.30729312606593,14.970001220703125,17.981428963797434
2025-03-24 00:00:00-04:00,258.0799865722656,278.6400146484375,256.3299865722656,278.3900146484375,169079900,0.0,0.0,266.96227591872946,307.822810531639,,51.72170840154182,259.22300109863284,24.80123601696271,308.8254731325583,209.6205290647074,29.930007934570312,18.490001133510045
2025-03-25 00:00:00-04:00,283.6000061035156,288.20001220703125,271.2799987792969,288.1400146484375,150361500,0.0,0.0,268.9792034167969,307.05093618327817,,52.41582222755768,258.49000244140626,23.634741393554773,305.7594852285158,211.2205196542967,16.920013427734375,18.852859497070312
2025-03-26 00:00:00-04:00,282.6600036621094,284.8999938964844,266.510009765625,272.05999755859375,153629800,0.0,0.0,269.2726123826823,305.67874251172196,,52.295628060930994,257.5530029296875,22.636799646438654,302.8266022225648,212.27940363681023,21.6300048828125,19.035001482282365
2025-03-27 00:00:00-04:00,272.4800109863281,291.8500061035156,271.82000732421875,273.1300048828125,162572100,0.0,0.0,269.6399830969804,304.4023214282353,,52.78457769354657,257.11200256347655,22.218542005479634,301.5490865744358,212.67491855251728,20.029998779296875,19.35714394705636
2025-03-28 00:00:00-04:00,275.5799865722656,276.1000061035156,260.57000732421875,263.54998779296875,123809400,0.0,0.0,269.0599835442174,302.8002691288131,,63.194791082677156,255.6405014038086,20.636242875698237,296.9129871552051,214.3680156524121,15.529998779296875,17.41857147216797
2025-03-31 00:00:00-04:00,249.30999755859375,260.55999755859375,243.36000061035156,259.1600036621094,134008900,0.0,0.0,268.11712831734997,301.08888616933456,,59.349644712113225,254.36600189208986,19.506524066291604,293.37905002467306,215.35295375950665,20.189987182617188,17.429285321916854
2025-04-01 00:00:00-04:00,263.79998779296875,277.45001220703125,259.25,268.4599914550781,146486900,0.0,0.0,268.14978194951453,299.80932167073627,,57.04210403489001,254.18700103759767,19.351614030803397,292.8902290992045,215.48377297599086,18.290008544921875,17.21714346749442
2025-04-02 00:00:00-04:00,254.60000610351562,284.989990234375,251.27000427246094,282.760009765625,212787800,0.0,0.0,269.5412322177155,299.1407212038692,,63.88595670219329,254.37000122070313,19.61511711781139,293.6002354563259,215.13976698508034,33.71998596191406,18.505000523158483
2025-04-03 00:00:00-04:00,265.2900085449219,276.29998779296875,261.510009765625,267.2799987792969,136174300,0.0,0.0,269.3258766521518,297.8912811087879,,55.48509723870204,254.5615005493164,19.72680726022275,294.0151150697619,215.1078860288709,21.25,19.244285583496094
2025-04-04 00:00:00-04:00,255.3800048828125,261.0,236.0,239.42999267578125,181229400,0.0,0.0,266.47864960678316,295.5986815623955,,50.40903262318778,253.39949951171874,19.907683243249238,293.2148659982172,213.58413302522027,31.279998779296875,20.251428876604354
2025-04-07 00:00:00-04:00,223.77999877929688,252.0,214.25,233.2899932861328,183453800,0.0,0.0,263.31782519529264,293.1552035907774,,52.388933243691866,253.95649948120118,19.12790308241867,292.21230564603854,215.70069331636384,37.75,21.824286324637278
2025-04-08 00:00:00-04:00,245.0,250.44000244140625,217.8000030517578,221.86000061035156,171603500,0.0,0.0,259.3694609491078,290.35931327781947,,45.83085306145372,253.520499420166,19.777152589730672,293.0748045996273,213.96619424070465,32.63999938964844,23.005714416503906
2025-04-09 00:00:00-04:00,224.69000244140625,274.69000244140625,223.8800048828125,272.20001220703125,219433400,0.0,0.0,260.5914182117672,289.64718382406306,,58.24917501770583,254.72600021362305,20.159820275880016,295.0456407653831,214.406359661863,52.83000183105469,26.211429050990514
2025-04-10 00:00:00-04:00,260.0,262.489990234375,239.3300018310547,252.39999389648438,181722600,0.0,0.0,259.8112825626926,288.18650970925603,,50.81930500742747,255.3120002746582,19.898691802760187,295.1093838801786,215.51461666913784,32.87001037597656,27.490001133510045
2025-04-11 00:00:00-04:00,251.83999633789062,257.739990234375,241.36000061035156,252.30999755859375,128948100,0.0,0.0,259.09687446706414,286.779587664132,290.32049995422364,43.33333125306288,255.42850036621093,19.87263534579728,295.1737710578055,215.68322967461637,16.379989624023438,26.522142682756698
2025-04-14 00:00:00-04:00,258.3599853515625,261.79998779296875,245.92999267578125,252.35000610351562,100135200,0.0,0.0,258.45431557529764,285.42940799508824,290.6004000091553,40.37334069252826,256.14550094604493,19.465627006106402,295.07675495825777,217.21424693383213,15.8699951171875,26.44714137486049
2025-04-15 00:00:00-04:00,249.91000366210938,258.75,247.5399932861328,254.11000061035156,79594300,0.0,0.0,258.0405712929218,284.2011959407849,290.8838500213623,44.76890150004247,257.5855010986328,18.080441662843654,293.7463844243201,221.42461777294548,11.210006713867188,25.702855791364396
2025-04-16 00:00:00-04:00,247.61000061035156,251.97000122070312,233.88999938964844,241.5500030517578,112378700,0.0,0.0,256.4700409842395,282.52860014121524,291.10220001220705,41.3744143026149,257.8700012207031,17.762565698240994,293.3951326171851,222.34486982422112,20.220001220703125,25.716427394321986
2025-04-17 00:00:00-04:00,243.47000122070312,244.33999633789062,237.67999267578125,241.3699951171875,83404800,0.0,0.0,255.0319413778536,280.9145371990965,291.25974998474123,43.613961675018615,258.1255012512207,17.46970049065856,293.06490223253786,223.1861002699036,6.660003662109375,25.08285631452288
2025-04-21 00:00:00-04:00,230.25999450683594,232.2100067138672,222.7899932861328,227.5,97768000,0.0,0.0,252.40985172281992,278.81984946579865,291.240950012207,41.356340544360535,257.0650009155273,18.67364430321723,294.4122895219618,219.71771230909286,18.580001831054688,24.967857360839844
2025-04-22 00:00:00-04:00,230.9600067138672,242.7899932861328,229.85000610351562,237.97000122070312,120858500,0.0,0.0,251.03462786547547,277.21789463265765,291.1988500213623,41.7286146868468,255.04400024414062,18.429908141616583,291.9038165273738,218.18418396090746,15.289993286132812,24.753570556640625
2025-04-23 00:00:00-04:00,254.86000061035156,259.45001220703125,244.42999267578125,250.74000549316406,150381900,0.0,0.0,251.00656859192202,276.179546038952,291.19495002746584,41.24083694412561,253.17399978637695,16.712442473524348,286.5988847334256,219.74911483932826,21.480010986328125,23.87928662981306
2025-04-24 00:00:00-04:00,250.5,259.5400085449219,249.1999969482422,259.510009765625,94464200,0.0,0.0,251.8164201322747,275.52583873411567,291.2278000640869,47.793494819188545,252.5465003967285,16.193562619807842,284.9336256363442,220.15937515711283,10.340011596679688,23.100001743861608
2025-04-25 00:00:00-04:00,261.69000244140625,286.8500061035156,259.6300048828125,284.95001220703125,167560700,0.0,0.0,254.97200032987055,275.8954141644261,291.34090019226073,63.10607237476127,253.13750076293945,17.170536619401087,287.4785740017416,218.79642752413727,27.339996337890625,22.818572998046875
2025-04-28 00:00:00-04:00,288.9800109863281,294.8599853515625,272.4200134277344,285.8800048828125,151731800,0.0,0.0,257.9156198111031,276.28696674161773,291.4540001678467,65.60997418280343,254.25400161743164,18.55353482407261,291.36107126557687,217.1469319692864,22.439971923828125,21.724999564034597
2025-04-29 00:00:00-04:00,285.5,293.32000732421875,279.4700012207031,292.0299987792969,108906600,0.0,0.0,261.16460828426443,276.90434054701694,291.7090001678467,71.50211001793518,255.89750137329102,20.377199218029666,296.65189980935037,215.14310293723167,13.850006103515625,20.382857186453684
2025-04-30 00:00:00-04:00,279.8999938964844,284.45001220703125,270.7799987792969,282.1600036621094,128961100,0.0,0.0,263.1641697488211,277.1104449829029,291.8786502075195,54.05867582077851,256.5825019836426,21.041179004571088,298.6648599927848,214.50014397450042,21.25,18.127142769949778
2025-05-01 00:00:00-04:00,280.010009765625,290.8699951171875,279.80999755859375,280.5199890136719,99659000,0.0,0.0,264.81710491690217,277.2441525919527,292.0180501556396,63.44939392515166,256.4705009460449,20.89999188004661,298.2704847061381,214.6705171859517,11.05999755859375,16.56928471156529
2025-05-02 00:00:00-04:00,284.8999938964844,294.7799987792969,279.80999755859375,287.2099914550781,114454700,0.0,0.0,266.9497607776808,277.6349698022713,292.17130012512206,65.7009129461074,257.467000579834,21.893996237949157,301.2549930557323,213.6790081039357,14.970001220703125,16.468571254185267
2025-05-05 00:00:00-04:00,284.57000732421875,284.8500061035156,274.3999938964844,280.260009765625,94618900,0.0,0.0,268.2174035384374,277.7379125459322,292.3301001739502,61.82126495051266,259.50850143432615,22.02681076004059,303.5621229544073,215.45487991424497,12.80999755859375,16.25
